textid	predicted	wordpos
5ad569c05b96ef001a10ae3a	['its']	[79]
56e1ec83cd28a01900c67c0a	[]	[]
56e1ec83cd28a01900c67c0b	['than']	[38]
56e1ec83cd28a01900c67c0c	[]	[]
56e1ec83cd28a01900c67c0e	[]	[]
5ad56aea5b96ef001a10ae48	[]	[]
5ad56aea5b96ef001a10ae49	[]	[]
5ad56aea5b96ef001a10ae4a	[]	[]
5ad56aea5b96ef001a10ae4b	[]	[]
5ad56aea5b96ef001a10ae4c	[]	[]
56e1ee4de3433e1400423210	[]	[]
56e1ee4de3433e1400423211	[]	[]
56e1ee4de3433e1400423212	[]	[]
56e1ee4de3433e1400423214	[]	[]
5ad56bcd5b96ef001a10ae62	[]	[]
5ad56bcd5b96ef001a10ae63	[]	[]
5ad56bcd5b96ef001a10ae64	[]	[]
5ad56bcd5b96ef001a10ae65	[]	[]
5ad56bcd5b96ef001a10ae66	[]	[]
56e1efa0e3433e140042321a	[]	[]
56e1efa0e3433e140042321b	[]	[]
56e1efa0e3433e140042321c	[]	[]
56e1efa0e3433e140042321d	[]	[]
5ad56c6b5b96ef001a10ae6c	[]	[]
5ad56c6b5b96ef001a10ae6d	[]	[]
5ad56c6b5b96ef001a10ae6e	[]	[]
5ad56c6b5b96ef001a10ae6f	[]	[]
56e1f10ee3433e1400423222	[]	[]
56e1f10ee3433e1400423223	[]	[]
56e1f10ee3433e1400423224	[]	[]
56e1f10ee3433e1400423225	['as', 'NL', 'and']	[45, 46, 47]
56e1f10ee3433e1400423226	[]	[]
5ad56d3e5b96ef001a10ae84	[]	[]
5ad56d3e5b96ef001a10ae85	[]	[]
5ad56d3e5b96ef001a10ae86	[]	[]
5ad56d3e5b96ef001a10ae87	[]	[]
5ad56d3e5b96ef001a10ae88	[]	[]
56e1fc57e3433e140042322c	[]	[]
56e1fc57e3433e140042322f	[]	[]
56e1fc57e3433e1400423230	['-']	[123]
5ad56e5c5b96ef001a10ae9e	['intractable']	[38]
5ad56e5c5b96ef001a10ae9f	['for', 'than', 'the']	[57, 59, 60]
5ad56e5c5b96ef001a10aea0	['the', 'Cobham', '–', 'Edmonds']	[67, 68, 69, 70]
5ad56e5c5b96ef001a10aea1	[]	[]
5ad56e5c5b96ef001a10aea2	[]	[]
56e1febfe3433e1400423236	[]	[]
56e1febfe3433e1400423237	[]	[]
56e1febfe3433e1400423238	[]	[]
56e1febfe3433e1400423239	['a', 'wide', 'range', 'of', 'sizes', 'less', 'than']	[85, 86, 87, 88, 89, 91, 92]
56e1febfe3433e140042323a	['the', 'NP', '-', 'complete', 'Boolean', 'satisfiability']	[103, 104, 105, 106, 107, 108]
5ad56ef05b96ef001a10aea8	[]	[]
5ad56ef05b96ef001a10aea9	[]	[]
5ad56ef05b96ef001a10aeaa	[]	[]
5ad56ef05b96ef001a10aeab	[]	[]
56e200e4cd28a01900c67c14	[]	[]
56e200e4cd28a01900c67c15	['by']	[35]
56e200e4cd28a01900c67c16	[]	[]
56e200e4cd28a01900c67c17	['in']	[38]
56e200e4cd28a01900c67c18	['flexible', 'simplification']	[50, 51]
5ad56fe65b96ef001a10aec2	[]	[]
5ad56fe65b96ef001a10aec3	[]	[]
5ad56fe65b96ef001a10aec4	[]	[]
5ad56fe65b96ef001a10aec5	[]	[]
5ad56fe65b96ef001a10aec6	[]	[]
56e202e9e3433e1400423240	[]	[]
56e202e9e3433e1400423241	['by', 'Juris', 'Hartmanis', 'and', 'Richard', 'Stearns']	[33, 34, 35, 36, 37, 38]
56e202e9e3433e1400423242	['(']	[39]
56e202e9e3433e1400423243	[]	[]
56e202e9e3433e1400423244	[]	[]
5ad570b25b96ef001a10aedc	[]	[]
5ad570b25b96ef001a10aedd	[]	[]
5ad570b25b96ef001a10aede	[]	[]
5ad570b25b96ef001a10aedf	[]	[]
56e2042ecd28a01900c67c1e	['include', 'John']	[13, 14]
56e2042ecd28a01900c67c1f	['(']	[36]
56e2042ecd28a01900c67c20	['Hisao', 'Yamada']	[43, 44]
5ad5719f5b96ef001a10aeec	[]	[]
5ad5719f5b96ef001a10aeed	[]	[]
5ad5719f5b96ef001a10aeee	[]	[]
5ad5719f5b96ef001a10aeef	[]	[]
5ad5719f5b96ef001a10aef0	[]	[]
56e20a27cd28a01900c67c24	['of', 'input']	[15, 16]
56e20a27cd28a01900c67c25	[]	[]
5ad53ac65b96ef001a10abac	[]	[]
5ad53ac65b96ef001a10abad	[]	[]
5ad53ac65b96ef001a10abae	[]	[]
5ad53ac65b96ef001a10abaf	[]	[]
56e20a3ae3433e140042324a	[',', 'Manuel']	[3, 4]
56e20a3ae3433e140042324b	[',', 'speed', '-']	[25, 26, 27]
56e20a3ae3433e140042324d	['"[\'""', 'Reducibility', 'Among']	[85, 86, 87]
56e20a3ae3433e140042324e	['that']	[96]
5ad572b15b96ef001a10af06	[]	[]
5ad572b15b96ef001a10af07	[',', 'Manuel']	[3, 4]
5ad572b15b96ef001a10af08	[]	[]
5ad572b15b96ef001a10af09	[]	[]
5ad572b15b96ef001a10af0a	[]	[]
5705e26d75f01819005e76d4	['abbreviated']	[5]
5705e26d75f01819005e76d5	['southernmost']	[20]
5705e26d75f01819005e76d6	['economic']	[93]
5705e26d75f01819005e76d7	['on']	[36]
5705e26d75f01819005e76d8	[]	[]
5ad0178577cf76001a68698a	[]	[]
5ad0178577cf76001a68698b	[]	[]
5ad0178577cf76001a68698c	[]	[]
5705e33f52bb89140068964c	['greater', 'Southern', 'California']	[14, 15, 16]
5705e33f52bb89140068964d	['the']	[21]
5705e33f52bb89140068964e	[]	[]
5705e33f52bb89140068964f	[]	[]
5705e33f52bb891400689650	['into', 'Tijuana']	[52, 53]
5ad0185a77cf76001a6869b8	[]	[]
5ad0185a77cf76001a6869b9	[]	[]
5ad0185a77cf76001a6869ba	[]	[]
5705e3f252bb89140068966a	[]	[]
5705e3f252bb89140068966b	['encompasses']	[42]
5705e3f252bb89140068966c	['over', '12']	[126, 127]
5705e3f252bb89140068966d	[]	[]
5705e3f252bb89140068966e	[]	[]
5ad01a6277cf76001a686a0c	['roughly']	[203]
5ad01a6277cf76001a686a0d	[]	[]
5ad01a6277cf76001a686a0e	[]	[]
5ad01a6277cf76001a686a0f	[]	[]
5705e4fe75f01819005e7704	['the', 'Colorado']	[5, 6]
5705e4fe75f01819005e7705	[]	[]
5705e4fe75f01819005e7706	['the']	[19]
5705e4fe75f01819005e7707	['the', 'Mexico', '–', 'United']	[35, 36, 37, 38]
5ad01c8877cf76001a686a64	[]	[]
5ad01c8877cf76001a686a65	[]	[]
5ad01c8877cf76001a686a66	[]	[]
5705e63175f01819005e7720	['southern', 'Within']	[2, 1]
5705e63175f01819005e7721	['of', '3', ',', '792']	[31, 32, 33, 34]
5705e63175f01819005e7722	[]	[]
5705e63175f01819005e7723	[]	[]
5705e63175f01819005e7724	['Within', 'southern']	[1, 2]
5ad01e4677cf76001a686aa6	[',', 'Los', 'Angeles', 'and', 'San']	[8, 9, 10, 11, 12]
5ad01e4677cf76001a686aa7	[]	[]
5ad01e4677cf76001a686aa8	[]	[]
5ad01e4677cf76001a686aa9	[]	[]
5705e99452bb891400689688	[]	[]
5705e99452bb891400689689	[]	[]
5705e99452bb89140068968a	['the', 'five', 'most']	[18, 19, 20]
5705e99452bb89140068968b	[]	[]
5705e99452bb89140068968c	[]	[]
5ad01f0f77cf76001a686ac2	[]	[]
5ad01f0f77cf76001a686ac3	[]	[]
5ad01f0f77cf76001a686ac4	[]	[]
5705eb3375f01819005e7764	[]	[]
5705eb3375f01819005e7765	[]	[]
5705eb3375f01819005e7766	['The', 'Walt', 'Disney']	[44, 45, 46]
5705eb3375f01819005e7767	[]	[]
5705eb3375f01819005e7768	[]	[]
5ad0206677cf76001a686afa	[]	[]
5ad0206677cf76001a686afb	[]	[]
5ad0206677cf76001a686afc	[]	[]
5ad0206677cf76001a686afd	[]	[]
5705ec1675f01819005e776e	['and']	[12]
5705ec1675f01819005e776f	[]	[]
5705ec1675f01819005e7770	[]	[]
5705ec1675f01819005e7771	['of']	[112]
5705ec1675f01819005e7772	['annual', 'Transpacific']	[168, 169]
5ad0220a77cf76001a686b2a	[]	[]
5ad0220a77cf76001a686b2b	[]	[]
5ad0220a77cf76001a686b2c	[]	[]
5ad0220a77cf76001a686b2d	[]	[]
5ad0220a77cf76001a686b2e	[]	[]
5705eccb52bb8914006896b8	['of', 'Palm']	[19, 20]
5705eccb52bb8914006896b9	[]	[]
5705eccb52bb8914006896ba	[]	[]
5705eccb52bb8914006896bb	['nearby', 'open']	[29, 30]
5ad0228a77cf76001a686b58	[]	[]
5ad0228a77cf76001a686b59	[]	[]
5ad0228a77cf76001a686b5a	[]	[]
5705edcd52bb8914006896ca	['37', '°', '9', '""\'""]"']	[34, 35, 36, 37]
5705edcd52bb8914006896cb	['around']	[44]
5705edcd52bb8914006896cc	['the']	[93]
5705edcd52bb8914006896cd	['the', 'Tehachapi']	[147, 148]
5705edcd52bb8914006896ce	['the', 'Tehachapi']	[147, 148]
5ad0297e77cf76001a686c3a	[]	[]
5ad0297e77cf76001a686c3b	[]	[]
5ad0297e77cf76001a686c3c	[]	[]
5ad0297e77cf76001a686c3d	[]	[]
5705eee952bb8914006896de	[]	[]
5705eee952bb8914006896df	['of', 'Alta']	[48, 49]
5705eee952bb8914006896e0	[]	[]
5705eee952bb8914006896e1	[]	[]
5705eee952bb8914006896e2	['a']	[115]
5ad02cde77cf76001a686cc6	[]	[]
5ad02cde77cf76001a686cc7	['between', 'the', 'Californios', 'of', 'Monterey', 'in', 'upper', 'part', 'and', 'Los']	[32, 33, 34, 35, 36, 37, 38, 39, 40, 41]
5ad02cde77cf76001a686cc8	[]	[]
5ad02cde77cf76001a686cc9	[]	[]
5705f09e75f01819005e77a4	['inequitable']	[7]
5705f09e75f01819005e77a5	['"[\'""', 'Cow\']"']	[22, 23]
5705f09e75f01819005e77a6	['attempted', 'three']	[29, 30]
5705f09e75f01819005e77a7	[]	[]
5705f09e75f01819005e77a8	['Senator', 'Milton', 'Latham']	[149, 150, 151]
5ad02e5d77cf76001a686d3a	[]	[]
5ad02e5d77cf76001a686d3b	[]	[]
5ad02e5d77cf76001a686d3c	[]	[]
5ad02e5d77cf76001a686d3d	[]	[]
5ad02e5d77cf76001a686d3e	[]	[]
5705f13d52bb8914006896f0	['the', 'Los', 'Angeles']	[4, 5, 6]
5705f13d52bb8914006896f1	['In']	[1]
5705f13d52bb8914006896f2	[]	[]
5705f13d52bb8914006896f3	['—']	[46]
5705f13d52bb8914006896f4	['the']	[14]
5ad02ee077cf76001a686d58	[]	[]
5ad02ee077cf76001a686d59	[]	[]
5ad02ee077cf76001a686d5a	[]	[]
5705f36452bb891400689718	[]	[]
5705f36452bb891400689719	[]	[]
5705f36452bb89140068971a	['the', 'three', '-', 'region']	[76, 77, 78, 79]
5705f36452bb89140068971b	['the']	[92]
5705f36452bb89140068971c	[]	[]
5ad02ff177cf76001a686da2	['two', 'AAA']	[27, 28]
5ad02ff177cf76001a686da3	[]	[]
5ad02ff177cf76001a686da4	[]	[]
5ad02ff177cf76001a686da5	[]	[]
5705f7c875f01819005e77dc	[]	[]
5705f7c875f01819005e77dd	[]	[]
5705f7c875f01819005e77de	['of', 'automobiles', 'and']	[73, 74, 75]
5705f7c875f01819005e77df	['and']	[75]
5705f7c875f01819005e77e0	[]	[]
5ad0316a77cf76001a686de4	[]	[]
5ad0316a77cf76001a686de5	[',', 'Orange', 'County', 'San', 'Diego', 'and', 'Riverside', '-']	[84, 85, 86, 87, 88, 89, 90, 91]
5ad0316a77cf76001a686de6	[]	[]
5705fb7f52bb891400689750	['is', 'Camp']	[13, 14]
5705fb7f52bb891400689751	['the', 'Inland']	[50, 51]
5705fb7f52bb891400689752	[]	[]
5705fb7f52bb891400689753	['and']	[95]
5705fb7f52bb891400689754	['and']	[126]
5ad0331877cf76001a686e16	[]	[]
5ad0331877cf76001a686e17	['to', 'L', '.', 'A', 'and']	[90, 91, 92, 93, 94]
5ad0331877cf76001a686e18	[]	[]
5ad0331877cf76001a686e19	[',', 'Santa', 'and', 'San', 'Luis']	[166, 167, 169, 170, 171]
5705fc3a52bb89140068976a	['a']	[4]
5705fc3a52bb89140068976b	['infrequent']	[9]
5705fc3a52bb89140068976c	[]	[]
5705fc3a52bb89140068976d	[]	[]
5705fc3a52bb89140068976e	[]	[]
5ad0381a77cf76001a686e30	['a']	[4]
5ad0381a77cf76001a686e31	[]	[]
5ad0381a77cf76001a686e32	[]	[]
5ad0381a77cf76001a686e33	['But']	[70]
5705fd8475f01819005e7840	[]	[]
5705fd8475f01819005e7841	['from', 'Pacific']	[36, 37]
5705fd8475f01819005e7842	[]	[]
5705fd8475f01819005e7843	[]	[]
5705fd8475f01819005e7844	[]	[]
5ad0394877cf76001a686e56	[]	[]
5ad0394877cf76001a686e57	[]	[]
5ad0394877cf76001a686e58	[]	[]
5ad0394877cf76001a686e59	[]	[]
5705fec152bb89140068977a	['about', '10', ',']	[9, 10, 11]
5705fec152bb89140068977b	['about', '10', ',']	[9, 10, 11]
5705fec152bb89140068977c	[]	[]
5705fec152bb89140068977d	[]	[]
5705fec152bb89140068977e	['over', '$', '20']	[96, 97, 98]
5ad03c7377cf76001a686ebc	[]	[]
5ad03c7377cf76001a686ebd	[]	[]
5ad03c7377cf76001a686ebe	['about', '10', ',']	[9, 10, 11]
5ad03c7377cf76001a686ebf	['about']	[41]
5705ffde52bb891400689784	['the', 'San', 'Andreas']	[17, 18, 19]
5705ffde52bb891400689785	['magnitude', '6', '.', '7']	[8, 9, 10, 11]
5705ffde52bb891400689786	['Puente']	[41]
5705ffde52bb891400689787	['The', 'USGS']	[51, 52]
5705ffde52bb891400689788	['models']	[60]
5ad03d2277cf76001a686ecc	['the', 'San', 'Andreas']	[17, 18, 19]
5ad03d2277cf76001a686ecd	['Andreas']	[19]
5ad03d2277cf76001a686ece	[]	[]
5ad03d2277cf76001a686ecf	[]	[]
570602fa52bb89140068979e	[]	[]
570602fa52bb89140068979f	['sometimes']	[32]
570602fa52bb8914006897a0	[]	[]
5ad0410977cf76001a686efe	[]	[]
5ad0410977cf76001a686eff	[]	[]
5ad0410977cf76001a686f00	['divided', ',']	[4, 6]
570603c475f01819005e7882	[]	[]
570603c475f01819005e7883	['for', 'high', 'growth']	[24, 25, 26]
570603c475f01819005e7884	['of', '10', '.', '0']	[40, 41, 42, 43]
570603c475f01819005e7885	[',']	[66]
570603c475f01819005e7886	[]	[]
5ad0421177cf76001a686f14	[]	[]
5ad0421177cf76001a686f15	[]	[]
5ad0421177cf76001a686f16	[]	[]
5ad0421177cf76001a686f17	[]	[]
5706074552bb8914006897d4	[]	[]
5706074552bb8914006897d5	['to']	[29]
5706074552bb8914006897d6	['exceed', 'five']	[35, 36]
5706074552bb8914006897d7	['the', 'Southern', 'Border']	[124, 125, 126]
5706074552bb8914006897d8	[]	[]
5ad042cf77cf76001a686f24	['TEXT', 'Southern']	[0, 1]
5ad042cf77cf76001a686f25	[]	[]
5ad042cf77cf76001a686f26	[]	[]
5ad042cf77cf76001a686f27	[]	[]
5ad042cf77cf76001a686f28	[]	[]
570607f575f01819005e78b4	[]	[]
570607f575f01819005e78b5	[]	[]
570607f575f01819005e78b6	[]	[]
570607f575f01819005e78b7	['over', '100', ',']	[69, 70, 71]
570607f575f01819005e78b8	[]	[]
5ad0440877cf76001a686f3e	[]	[]
5ad0440877cf76001a686f3f	[]	[]
5ad0440877cf76001a686f40	[]	[]
5ad0440877cf76001a686f41	[]	[]
5ad0440877cf76001a686f42	[]	[]
5706094b52bb8914006897de	[]	[]
5706094b52bb8914006897df	['and']	[57]
5706094b52bb8914006897e0	['the', 'housing']	[93, 94]
5706094b52bb8914006897e1	[]	[]
5706094b52bb8914006897e2	[]	[]
5ad044f077cf76001a686f58	['Southern']	[1]
5ad044f077cf76001a686f59	[]	[]
5ad044f077cf76001a686f5a	['upon', 'abundance', 'of']	[24, 25, 26]
5ad044f077cf76001a686f5b	[]	[]
57060a1175f01819005e78d2	[]	[]
57060a1175f01819005e78d3	[]	[]
57060a1175f01819005e78d4	[]	[]
57060a1175f01819005e78d5	[]	[]
57060a1175f01819005e78d6	[]	[]
5ad0458b77cf76001a686f72	[]	[]
5ad0458b77cf76001a686f73	[',', 'cattle', 'and']	[30, 31, 32]
5ad0458b77cf76001a686f74	[]	[]
5ad0458b77cf76001a686f75	[]	[]
57060a6e52bb8914006897f8	[]	[]
57060a6e52bb8914006897f9	['.', 'Central', 'business']	[10, 11, 12]
57060a6e52bb8914006897fa	[]	[]
5ad0461477cf76001a686f7a	[]	[]
5ad0461477cf76001a686f7b	[]	[]
5ad0461477cf76001a686f7c	[]	[]
57060cc352bb89140068980e	[]	[]
57060cc352bb89140068980f	['the', 'Los']	[2, 3]
57060cc352bb891400689810	['the', 'San', 'Fernando']	[60, 61, 62]
57060cc352bb891400689811	[]	[]
5ad0470477cf76001a686f80	[]	[]
5ad0470477cf76001a686f81	['the', 'Downtown', 'Los']	[34, 35, 36]
5ad0470477cf76001a686f82	[]	[]
57060df252bb891400689820	[]	[]
57060df252bb891400689821	[]	[]
57060df252bb891400689822	[]	[]
5ad0475c77cf76001a686f86	[]	[]
5ad0475c77cf76001a686f87	[]	[]
57060eaf75f01819005e7910	['TEXT', 'Orange']	[0, 1]
57060eaf75f01819005e7911	['the', 'University', 'of', 'California', ',']	[44, 45, 46, 47, 48]
57060eaf75f01819005e7912	[]	[]
57060eaf75f01819005e7913	[]	[]
57060eaf75f01819005e7914	[]	[]
5ad0483977cf76001a686f8a	[]	[]
5ad0483977cf76001a686f8b	['and', 'Newport', 'Coast', 'Metro']	[19, 20, 17, 18]
5ad0483977cf76001a686f8c	['and']	[39]
5ad0483977cf76001a686f8d	[]	[]
57060f3e75f01819005e7922	['TEXT', 'Downtown']	[0, 1]
57060f3e75f01819005e7923	[]	[]
57060f3e75f01819005e7924	['within', 'North']	[56, 57]
57060f3e75f01819005e7925	[]	[]
5ad04b2377cf76001a686f92	[]	[]
5ad04b2377cf76001a686f93	[]	[]
5ad04b2377cf76001a686f94	[]	[]
570610b275f01819005e792a	['to', 'Los', 'Angeles', 'International']	[5, 6, 7, 8]
570610b275f01819005e792b	[]	[]
570610b275f01819005e792c	[]	[]
570610b275f01819005e792d	[';']	[54]
570610b275f01819005e792e	[';', 'Van', 'Nuys']	[67, 68, 69]
5ad04bfc77cf76001a686f98	['to', 'Los']	[5, 6]
5ad04bfc77cf76001a686f99	[]	[]
5ad04bfc77cf76001a686f9a	[';', 'Van']	[67, 68]
5ad04bfc77cf76001a686f9b	[]	[]
5706111a52bb89140068984c	[',']	[11]
5706111a52bb89140068984d	['the']	[3]
5706111a52bb89140068984e	['the']	[3]
5706111a52bb89140068984f	[]	[]
5ad04d3077cf76001a686fa0	['of', 'Downtown', 'Los']	[16, 17, 18]
5ad04d3077cf76001a686fa1	[]	[]
5ad04d3077cf76001a686fa2	[]	[]
570611c475f01819005e793c	['the', 'Port', 'of', 'Los']	[7, 8, 9, 10]
570611c475f01819005e793d	['adjacent', 'Port', 'of', 'the']	[22, 23, 24, 21]
570611c475f01819005e793e	[]	[]
5ad04de377cf76001a686fa6	['the', 'Port', 'of', 'Los']	[7, 8, 9, 10]
5ad04de377cf76001a686fa7	['adjacent', 'Port', 'of']	[22, 23, 24]
5ad04de377cf76001a686fa8	['of']	[24]
5ad04de377cf76001a686fa9	['adjacent', 'Port', 'of', 'the']	[22, 23, 24, 21]
5706139252bb891400689864	['The']	[1]
5706139252bb891400689865	[]	[]
5706139252bb891400689866	[]	[]
5706139252bb891400689867	[]	[]
5706139252bb891400689868	[]	[]
5ad04ecf77cf76001a686fae	['(', 'Irvine', ',', 'Los', 'Angeles', 'Riverside', 'Santa', 'Barbara', 'and', 'San']	[52, 53, 54, 55, 56, 57, 58, 59, 60, 61]
5ad04ecf77cf76001a686faf	[]	[]
5ad04ecf77cf76001a686fb0	[';']	[67]
5ad04ecf77cf76001a686fb1	[]	[]
5ad04ecf77cf76001a686fb2	[]	[]
5706143575f01819005e7950	[]	[]
5706143575f01819005e7951	[]	[]
5706143575f01819005e7952	[]	[]
5706143575f01819005e7953	[]	[]
5706143575f01819005e7954	['(', 'LA']	[62, 63]
5ad04f7977cf76001a686fb8	[]	[]
5ad04f7977cf76001a686fb9	['(']	[12]
5ad04f7977cf76001a686fba	[]	[]
5ad04f7977cf76001a686fbb	[]	[]
5ad04f7977cf76001a686fbc	[]	[]
5706149552bb891400689880	[]	[]
5706149552bb891400689881	['were']	[7]
5706149552bb891400689882	['to']	[3]
5706149552bb891400689883	[]	[]
5706149552bb891400689884	['in']	[55]
5ad050c877cf76001a686fc2	['were']	[7]
5ad050c877cf76001a686fc3	['the', 'LA', 'Galaxy', 'and', 'Chivas']	[17, 18, 19, 20, 21]
5ad050c877cf76001a686fc4	[]	[]
5ad050c877cf76001a686fc5	['in']	[55]
570614ff52bb89140068988a	['TEXT', 'College']	[0, 1]
570614ff52bb89140068988b	[]	[]
570614ff52bb89140068988c	[]	[]
570614ff52bb89140068988d	[]	[]
570614ff52bb89140068988e	['The', 'UCLA', 'Bruins', 'and', 'the']	[10, 11, 12, 13, 14]
5ad0511577cf76001a686fca	[]	[]
5ad0511577cf76001a686fcb	[]	[]
5ad0511577cf76001a686fcc	[]	[]
5706155352bb891400689894	['TEXT']	[0]
5706155352bb891400689895	['the', 'high']	[13, 14]
5706155352bb891400689896	[]	[]
5ad051be77cf76001a686fd0	[]	[]
57092322efce8f15003a7db0	[]	[]
57092322efce8f15003a7db1	[',']	[16]
57092322efce8f15003a7db2	['s']	[32]
57092322efce8f15003a7db3	['company', 'British', 'Sky', 'Broadcasting']	[55, 56, 57, 58]
57092322efce8f15003a7db4	[]	[]
5a2c08aebfd06b001a5ae989	[]	[]
5a2c08aebfd06b001a5ae98a	[]	[]
5a2c08aebfd06b001a5ae98b	[]	[]
5a2c08aebfd06b001a5ae98c	['November']	[3]
5a2c08aebfd06b001a5ae98d	[]	[]
57094a79efce8f15003a7dc4	[]	[]
57094a79efce8f15003a7dc5	[]	[]
57094a79efce8f15003a7dc6	[]	[]
57094a79efce8f15003a7dc7	[]	[]
5a2c0c2fbfd06b001a5ae99b	[]	[]
5a2c0c2fbfd06b001a5ae99c	[]	[]
5a2c0c2fbfd06b001a5ae99d	[]	[]
5a2c0c2fbfd06b001a5ae99e	[]	[]
5a2c0c2fbfd06b001a5ae99f	[]	[]
57094b4f9928a814004714f6	['the', 'ONdigital']	[11, 12]
57094b4f9928a814004714f7	[]	[]
57094b4f9928a814004714f8	[',']	[65]
57094b4f9928a814004714f9	[]	[]
57094b4f9928a814004714fa	[]	[]
5a2c14b4bfd06b001a5ae9d3	['the', 'ONdigital']	[11, 12]
5a2c14b4bfd06b001a5ae9d4	[]	[]
5a2c14b4bfd06b001a5ae9d5	[]	[]
5a2c14b4bfd06b001a5ae9d6	[]	[]
5a2c14b4bfd06b001a5ae9d7	[]	[]
57094ca7efce8f15003a7dd6	['a', 'Sky', '+']	[9, 10, 11]
57094ca7efce8f15003a7dd7	['In', 'September']	[154, 155]
57094ca7efce8f15003a7dd8	['pay', 'a', 'monthly']	[74, 75, 76]
57094ca7efce8f15003a7dd9	['In', 'January']	[84, 85]
57094ca7efce8f15003a7dda	[]	[]
5a2c16e3bfd06b001a5ae9e7	[]	[]
5a2c16e3bfd06b001a5ae9e8	['September']	[155]
5a2c16e3bfd06b001a5ae9e9	[]	[]
5a2c16e3bfd06b001a5ae9ea	['In', 'January']	[84, 85]
5a2c16e3bfd06b001a5ae9eb	[]	[]
57094d489928a8140047150a	['the', 'VideoGuard']	[3, 4]
57094d489928a8140047150b	['by']	[11]
57094d489928a8140047150c	[]	[]
57094d489928a8140047150d	[]	[]
57094d489928a8140047150e	[]	[]
5a2c3a5cbfd06b001a5aea79	[]	[]
5a2c3a5cbfd06b001a5aea7a	[]	[]
5a2c3a5cbfd06b001a5aea7b	[]	[]
5a2c3a5cbfd06b001a5aea7c	[]	[]
5a2c3a5cbfd06b001a5aea7d	[]	[]
570953a7efce8f15003a7dfe	['In']	[1]
570953a7efce8f15003a7dff	[]	[]
570953a7efce8f15003a7e00	[]	[]
570953a7efce8f15003a7e01	[]	[]
570953a7efce8f15003a7e02	[]	[]
5a2c3efbbfd06b001a5aea93	['In']	[1]
5a2c3efbbfd06b001a5aea94	[]	[]
5a2c3efbbfd06b001a5aea95	[]	[]
5a2c3efbbfd06b001a5aea96	[]	[]
5a2c3efbbfd06b001a5aea97	[]	[]
570960cf200fba1400367f01	['In', 'July']	[1, 2]
570960cf200fba1400367f02	[]	[]
570960cf200fba1400367f03	[]	[]
570960cf200fba1400367f04	[]	[]
570960cf200fba1400367f05	[]	[]
5a2c41c8bfd06b001a5aeaa7	['In', 'July']	[1, 2]
5a2c41c8bfd06b001a5aeaa8	[]	[]
5a2c41c8bfd06b001a5aeaa9	[]	[]
5a2c41c8bfd06b001a5aeaaa	[]	[]
5a2c41c8bfd06b001a5aeaab	['On', '27', 'January']	[100, 101, 102]
570961aa200fba1400367f15	[',', 'Sam', 'Chisholm', 'and', 'Rupert']	[18, 19, 20, 21, 22]
570961aa200fba1400367f16	[]	[]
570961aa200fba1400367f17	['on', '27', 'September']	[79, 80, 81]
570961aa200fba1400367f18	['the', 'Sky']	[91, 92]
570961aa200fba1400367f19	['reach', '3', '.', '5']	[164, 165, 166, 167]
5a2c0e0dbfd06b001a5ae9af	[]	[]
5a2c0e0dbfd06b001a5ae9b0	[]	[]
5a2c0e0dbfd06b001a5ae9b1	['gained', '400', ',']	[142, 143, 144]
5a2c0e0dbfd06b001a5ae9b2	['.', 'Michael']	[174, 175]
5a2c0e0dbfd06b001a5ae9b3	[]	[]
570963a5200fba1400367f33	['formerly', 'British', 'Sky', 'Broadcasting', 'or']	[5, 6, 7, 8, 9]
570963a5200fba1400367f34	['a', 'British']	[13, 14]
570963a5200fba1400367f35	['with', '11']	[55, 56]
570963a5200fba1400367f36	[]	[]
5a2c07d5bfd06b001a5ae97f	['formerly', 'British', 'Sky', 'Broadcasting', 'or']	[5, 6, 7, 8, 9]
5a2c07d5bfd06b001a5ae980	[]	[]
5a2c07d5bfd06b001a5ae981	['with', '11']	[55, 56]
5a2c07d5bfd06b001a5ae982	[]	[]
5a2c07d5bfd06b001a5ae983	[]	[]
57096505ed30961900e84082	['(', 'Sky']	[49, 50]
57096505ed30961900e84083	[]	[]
57096505ed30961900e84084	[]	[]
57096505ed30961900e84085	[]	[]
57096505ed30961900e84086	[]	[]
5a2c31abbfd06b001a5aea33	['Sky']	[50]
5a2c31abbfd06b001a5aea34	[]	[]
5a2c31abbfd06b001a5aea35	[]	[]
5a2c31abbfd06b001a5aea36	[]	[]
570966e0200fba1400367f4f	['compliant']	[11]
570966e0200fba1400367f50	['optional', 'Dolby']	[26, 27]
570966e0200fba1400367f51	['using', '-', 'MPEG']	[51, 53, 52]
570966e0200fba1400367f52	[]	[]
570966e0200fba1400367f53	['the']	[62]
5a2c382dbfd06b001a5aea71	['a', 'Sky']	[40, 41]
5a2c382dbfd06b001a5aea72	[]	[]
5a2c382dbfd06b001a5aea73	[]	[]
5a2c382dbfd06b001a5aea74	['optional', 'Dolby', 'including']	[26, 27, 25]
570967c4ed30961900e840ba	['in']	[6]
570967c4ed30961900e840bb	['the', 'Astra', '2A']	[12, 13, 14]
570967c4ed30961900e840bc	[]	[]
570967c4ed30961900e840bd	[]	[]
570967c4ed30961900e840be	['28', '.', '°']	[115, 116, 118]
5a2c3595bfd06b001a5aea5f	[]	[]
5a2c3595bfd06b001a5aea60	[]	[]
5a2c3595bfd06b001a5aea61	[]	[]
5a2c3595bfd06b001a5aea62	[]	[]
